word,x,y,node_id
人,0.2565719804629402,0.3236442726327913,0
太平,0.3375251759254991,-0.030377697220170526,1
新詩,0.014741539860728214,-0.07007630965054748,2
沉靜,-0.12757315573050984,0.02396780466292842,3
燦爛,0.015237553540742542,0.1856000860033487,4
身子,0.321752367537924,0.06862102324292148,5
忽然,-0.1977486740418024,0.3192600635012865,6
歌聲,0.13492640940568065,-0.0831668433138651,7
目標,-0.2022219554221743,-0.4147119832858456,8
世界,0.10864046958819334,0.2553242930583583,9
阿爹,-0.2477764034667445,-0.2095611896719881,10
人類,0.7031398393164211,-0.01133326513746028,11
新大陸,0.44507382796514394,-0.8901415996920149,12
小說,-0.43424717506153104,-0.8303419498354612,13
此刻,0.5639871332445433,0.818504322094187,14
著名,0.9078305631577605,0.2881704792257764,15
五點,0.7172061533746049,0.6778206693476485,16
攤位,-0.436136333957094,0.8987087501264353,17
措辭,0.5968235222617824,-0.8185014560232677,18
現出,-0.11295275997985688,-0.7098652046205494,19
阿端,0.6223949161194436,-0.7376249071232283,20
物極必反,0.09918917048296524,-0.9293607279684969,21
攻擊,-0.6666228072810562,-0.4501772518017971,22
雜誌,-0.013157268273256023,-0.9236313148437479,23
特有,0.9058393794103919,0.19140280886545544,24
舊轍,0.2372154266468169,-0.85453727044326,25
小姐,0.8920204197872995,-0.1018381021405996,26
女子,-0.3537294173131093,0.8827128275842419,27
窗口,-0.08645285696595222,-0.8368746118264974,28
晚餐,-0.8071874405045636,-0.6046635908799289,29
姑娘,0.8855681509599114,-0.2723868114708733,30
發誓,-0.9739205811704191,0.05374698112780725,31
三天,0.6270968976380769,0.6196419099947225,32
黎明,-0.8041542300854287,0.5302556281715232,33
偏僻,-0.9512069676876977,-0.25276330616006026,34
太陽,0.8008301691578895,0.5624596570125253,35
阿順,0.7356003030857602,-0.517699703978233,36
古人,0.21086349829008524,0.8808407714075229,37
祖國,-0.8639806015557346,0.36217503078061547,38
文藝批評,0.8843870493604686,0.5484812530919116,39
栽培,0.9141385963209141,-0.36535954476237964,40
語言文字,0.44362778617377663,0.8815932161276214,41
一件,0.8708625304356269,-0.5129712513914633,42
押韻,0.8595456924993251,-0.41509686550588654,43
狂飈,-0.9253311570825437,0.14564989239250598,44
舉出,-0.8039812843164986,-9.017966058028073e-05,45
一間,0.34823406892747777,-0.870228820397805,46
深遠,-0.8913770811202075,-0.41335127212827105,47
後者,-0.953438516147996,-0.04946439492602032,48
所寫,0.21398641840085764,0.9721846352570952,49
上山,-0.5254906152137875,0.8122670143272911,50
之中,0.35530337276240026,-0.6229652280954243,51
書籍,-0.845509115522075,0.4530788939415471,52
耀目,-0.709058958008686,-0.679976868331803,53
醜陋,-0.7638620694911321,0.6232150248389268,54
四個,-0.31497288710942073,-0.908013715613204,55
司機,0.9440736796941024,-0.18354657721815248,56
欺侮,-0.25456749987126287,0.925455384067219,57
丈夫,-0.07240698590720049,0.9294391379338817,58
美麗,0.9630257523860071,0.014162465963899383,59
不快,0.49850826801644704,0.7398440839653171,60
早晨,0.005469733270031415,1.0,61
相逢,0.9741791281754726,0.12994426794257455,62
十二歲,0.21085333341605933,-0.9430876899259842,63
可謂,-0.9443916601845649,0.22234309222870427,64
馬來亞,-0.13456578334811417,-0.9602390074855199,65
的確,-0.5744073705169921,-0.7470925315293093,66
孤獨,0.7221214989480508,-0.7381749228269081,67
內容,-0.7194307846362658,-0.33969089020675086,68
態度,-0.18846635025047925,0.979364091386794,69
十年,0.09881702064939046,0.9621524950125476,70
性格,-0.9680761791879989,-0.14817213093130804,71
兒子,0.3342371338104552,0.907576352515152,72
更多,0.8520518153325604,0.3940686099739414,73
着重,-0.5156978480462375,0.6549773434459342,74
一篇,-0.6431917491285146,-0.6084346150474749,75
衆人,-0.8832311398945588,-0.32827212711702053,76
朝向,0.7360497404343765,-0.6388322479181459,77
房子,-0.8648997128938883,0.2653703441716086,78
多久,-0.6538120526981351,0.7577813872662006,79
沉着,-0.2529665793843121,-0.8852417075975038,80
潑啦,-0.6873454777766002,0.6461313210140396,81
