word,x,y,node_id
人本主義,0.3481093027522314,0.08395107841983764,0
太平,0.05834071299850623,0.06498787219883041,1
新詩,0.31833943749105786,-0.14466009954790104,2
沉靜,0.06490497539933361,-0.16925507070092966,3
燦爛,-0.005531405798660549,-0.05454017986911567,4
身子,0.1989277068141496,0.37154347231630247,5
忽然,-0.22440131204085959,-0.07663113246037032,6
歌聲,0.1618778633149083,-0.20263897308612497,7
目標,-0.13310600506493891,-0.14764554687880155,8
世界,0.0727065177966786,0.2227808329283915,9
阿爹,-0.20834088766774922,0.030861604006931893,10
人類,-0.3333264104245265,-0.5572790941979703,11
新大陸,-0.867059614507639,0.47223877395406494,12
小說,-0.747746353018578,0.717454237707244,13
此刻,0.839115049426794,0.41585313786828443,14
著名,0.6110483993008421,-0.814957327311692,15
五點,0.7301049246768768,-0.7317932302936634,16
攤位,-0.9224922283056309,-0.2164331607897365,17
措辭,0.9760815567644697,-0.22256498771080796,18
現出,-0.2865539314723052,0.8896971750842881,19
阿端,0.9355526289656618,0.175242098662001,20
物極必反,0.48379860742040937,-0.7640581508326156,21
攻擊,-0.13821062637508597,-0.5814798380681202,22
雜誌,-0.9437903865523871,-0.12964437747532495,23
特有,0.6579077666764899,0.6174590273815272,24
舊轍,0.7748090332832368,0.5476417082267665,25
小姐,0.3644013499700249,0.8841135835204427,26
女子,-0.10479408575864467,0.9377741869394356,27
窗口,-0.14500744701557483,-0.9179945148437599,28
晚餐,0.09424553234745894,-0.9465384201065115,29
姑娘,-0.3331665313720463,-0.9368553320151775,30
發誓,-0.9320859633439585,0.2735709544702804,31
三天,-0.611803851489693,-0.767062102083119,32
黎明,-0.6127211398663378,0.7665453005401186,33
偏僻,-0.9925625364851606,0.008766361122567528,34
太陽,0.0702916152065174,0.913985290212792,35
阿順,0.8424930381770592,0.13157103849027582,36
古人,0.25319882680990646,-0.980719213553663,37
祖國,0.7141154634138913,-0.5007845289629343,38
文藝批評,-0.33795256286780834,0.7973415532733298,39
栽培,0.6134810356336077,0.8066537499691,40
語言文字,0.6705822133252672,-0.5885044958879386,41
一件,0.8619192037879129,-0.4631824779732009,42
押韻,-0.5350316053260576,0.7186064873167637,43
狂飈,-0.15899094827270308,0.1764062187435199,44
舉出,-0.0152688955090236,0.941576207109757,45
一間,-0.2425015179496769,-0.9867789779236139,46
深遠,0.9280198446749106,-0.3889977878470758,47
後者,0.8456179123328325,-0.29130087429592294,48
所寫,-0.8750403421090824,-0.47988337269244724,49
上山,0.46478016789296495,-0.8902768918163094,50
之中,-0.8598315872908716,0.3569582301522075,51
書籍,-0.8862955193360695,-0.3739863658672341,52
耀目,0.8744878948570861,0.524799948170324,53
醜陋,0.458103202509316,0.8924501471572178,54
四個,0.9720720688744686,-0.13283948698578815,55
司機,-0.6943020907111807,0.6084092304995097,56
欺侮,-0.20008077972873067,0.9383815094740579,57
丈夫,0.7622911857885212,0.30336593962657765,58
美麗,0.9271153961357674,0.04952943830982389,59
不快,-0.7478208619031387,-0.5052158510206521,60
早晨,-0.9552550650710689,-0.3029449932454601,61
相逢,0.918845683613421,0.29506383253620083,62
十二歲,-0.8018714505024371,0.5540464612296794,63
可謂,-0.05825181483293801,-0.9754682685760662,64
馬來亞,-0.9718724719334548,0.16271464801823143,65
的確,-0.7524932460080083,0.23615666025195353,66
孤獨,-0.7368103760578548,-0.6928993566903551,67
內容,0.10367072185445271,-1.0,68
態度,-0.42418695969063114,0.8919779652962954,69
十年,-0.46946180509304486,0.802507947640378,70
性格,0.3694199183285848,-0.9199157818546955,71
兒子,0.7104325040986155,0.6942787284083731,72
更多,-0.4574378350862058,-0.9042669257484852,73
着重,0.2553883997372242,0.838642907911118,74
一篇,0.9497255585344639,-0.02951862211563377,75
衆人,0.43937632780389174,0.7171166813507595,76
朝向,-0.7723213390897549,-0.5847495403585268,77
房子,0.16644364050381538,0.9101835391463251,78
多久,0.08815936136107883,-0.6881294279796598,79
沉着,-0.5672612426426618,-0.6721839874338301,80
潑啦,-0.8872615170825289,-0.008626998540654426,81
