word,x,y,node_id
人文主義,-0.10145379617517375,-0.1726656790803057,0
仍然,0.01827799301641231,-0.10838140415609358,1
少女,0.17334629183635192,0.20248688663440498,2
一座,0.1428909077940689,0.023831126567390632,3
不久,-0.04413437955281592,-0.031208555233412743,4
小時,-0.14743092047997927,0.3337121296373779,5
門前,-0.15994541685457211,-0.44599441516623933,6
出現,-0.0611719464236488,-0.3408704552530793,7
故意,-0.3272402252159048,0.06102181601120788,8
一支,0.3552157850308182,0.16743938023874305,9
左右,-0.17693110318846605,0.06228954487996537,10
人們,-0.27519976496213155,-0.12158364597922323,11
毫無,0.16767120749298328,-0.9224815193645529,12
並且,-0.9086440854166229,0.24347905502924014,13
正是,0.7613540837051302,0.126630435794683,14
依然,-0.4059853618809856,0.1334967526514659,15
憤怒,0.7826699808725116,0.6093956731595486,16
一年,-0.872646889329001,-0.3683636031083993,17
大約,0.5008348637694578,-0.2802655265454609,18
顯得,0.6962233495025476,-0.5504207357310121,19
一層,0.6592958797217024,0.8152362095892872,20
意思,-0.04057793381529358,0.7217704520883915,21
據說,-0.34747478406779453,0.6001020995216776,22
森林,0.9685114734924017,-0.030674137646220463,23
蝴蝶,0.8708734996596688,-0.33184446848607807,24
一塊,-0.3303617649193739,-0.8252351724507072,25
一片,-0.4875838495827105,0.8748087171197073,26
一把,0.7935074793418614,0.3761934076937639,27
熱鬧,-0.30369770930753415,-0.9603028553492435,28
想到,0.33678662396426445,-0.006298511798278242,29
兄弟,0.05645049198308724,0.43332757759219726,30
樹上,-0.8863407404586415,-0.20485547689647152,31
身體,-0.8101392901231554,0.6426922980881294,32
屋子,0.0603537714995703,1.0,33
不敢,0.41393532241596415,0.9210067329434961,34
整天,0.9006994051213196,0.44412081397645903,35
辦法,-0.27672811102033523,0.8903694248159343,36
放在,-0.12142911740312781,-0.9785144725292484,37
等到,-0.5276866490449552,-0.895209896102211,38
前來,0.4688388274146792,0.45521009465105244,39
美麗,-0.6814371225909223,-0.5155893806723482,40
新郎,0.3510094429342167,-0.9102931129819792,41
山上,-0.9562871542475493,0.01194640945468095,42
大人,-0.6227241197672285,-0.7584736643964592,43
記得,0.6873035792124763,-0.7184661915425627,44
有個,-0.8389566302995142,-0.5509233307507729,45
一句,-0.33424065432849126,0.9816813103111017,46
慢慢,-0.8606252739463843,0.45606524777576857,47
一番,0.28095511479920005,0.9391733688671324,48
一口,0.8885922464762149,0.010193851775066006,49
幾次,0.9217563169042102,-0.4609151072084121,50
不料,0.30263231465407625,-0.8231791580047805,51
不肯,0.0022646437671897256,-0.9106811747486736,52
不禁,-0.6551761019800735,0.6860108343143533,53
