word,x,y,node_id
人文,-0.17188621438236126,0.1262982601115241,0
仍然,-0.3569783685013354,-0.12260799076486742,1
少女,0.03849313296535753,-0.14290217524959792,2
一座,0.22181216457057734,-0.09549925916474558,3
不久,-0.22048271662597585,-0.13566039010355105,4
小時,0.19413862750466715,0.31109435279092873,5
門前,-0.3260277039887132,0.04646333119617871,6
出現,0.060509686962098436,0.0795759405298111,7
故意,-0.1369794719952174,-0.03735572972572773,8
一支,0.18423524051618026,-0.29329960767408064,9
左右,0.006571494064177763,0.16340464728537588,10
人們,-0.12574839662926968,0.25583635693242995,11
毫無,-0.7570044912157524,0.489814257104855,12
並且,0.723554853765695,0.4254780966088845,13
正是,-0.4571744750538312,-0.8864633031075071,14
依然,0.02476072961424222,-0.4765260283084788,15
憤怒,-0.6703490819676461,-0.8213179314178651,16
一年,-0.9399577552156525,0.3452433567678789,17
大約,-0.03809928050555963,-0.7745009252113846,18
顯得,0.8579154694141342,-0.17701327092788688,19
一層,-0.3357559655473135,0.9366913899368801,20
意思,-0.3290388485782729,-0.5384939497087223,21
據說,-0.4700343760164085,-0.6433557868619153,22
森林,0.659961250609374,-0.061143581823530635,23
蝴蝶,0.9656705418639123,-0.2667918819514406,24
一塊,0.8878543629595893,0.30317314981616744,25
一片,-0.3401463230053188,0.7065710735048483,26
一把,0.4356128800531379,-0.923223346339805,27
熱鬧,0.022204880991720355,1.0,28
想到,-0.29897015182460573,0.4350397574024415,29
兄弟,-0.1852485897160809,-0.4537974081717867,30
樹上,-0.0999938699002053,0.9194742897320474,31
身體,-0.6966546810564619,0.17734569852332852,32
屋子,-0.20203493796270225,0.8416293853337118,33
不敢,0.6437300427911479,-0.479130858665837,34
整天,0.8301108247444334,-0.35071723419610307,35
辦法,0.9718579425134122,0.044535889578315814,36
放在,0.06718352090745353,-0.7600958901441756,37
等到,-0.9299274786275062,0.21848862153652343,38
前來,-0.7309633706461243,0.7327524071404325,39
美麗,0.719956965164462,-0.6330094701760963,40
新郎,-0.8579708602549653,-0.4487847409167993,41
山上,-0.9204224707061264,-0.059208111006237026,42
大人,0.5540860264872388,0.6622147504019636,43
記得,0.7184336007930101,0.6569633942392998,44
有個,0.4994982825869867,0.35623383535040565,45
一句,0.47082775062287585,0.7598805493252518,46
慢慢,-0.8045636189150953,-0.332238412683839,47
一番,0.42340715543715407,0.8518186035362522,48
一口,0.29321132889931134,-0.8908694098249992,49
幾次,-0.06417901564289452,-0.9806239181301951,50
不料,0.2384566148093609,0.950957735943605,51
不肯,-0.9734002323394954,-0.22213344820930062,52
不禁,0.7259373752091798,-0.7902150701628644,53
