word,x,y,node_id
人文,-0.08573774407600118,0.1316188718786549,0
一條,-0.09844948373112918,-0.2958800892333139,1
好像,0.051378927977160586,-0.09809352940716246,2
還有,0.11013526660695358,-0.2722957534382467,3
地方,0.20934238083746376,0.019706991205472993,4
一陣,-0.1581889160984497,-0.08581565517026371,5
一隻,-0.14590339107134054,-0.20854673876317026,6
一般,0.12045277530336239,0.35461978464373184,7
似的,0.35708108637522784,-0.08734228418294038,8
一切,0.1504766085418856,0.2359672110142569,9
一位,-0.4050497751326209,-0.05005384389208596,10
人們,0.2617899518784906,-0.266136516121983,11
眼睛,-0.337984833581484,-0.5455712999771354,12
後來,-0.5130004563989689,-0.4641205132917243,13
朋友,-0.5286627433701937,-0.19645689048271117,14
老,0.49652176287408856,-0.2061150826324108,15
一樣,0.7188063966616643,-0.056682141832442065,16
先生,0.6090931442037504,-0.6271499982227835,17
只是,0.06026496572640271,0.7535292830688536,18
死,-0.5874148299009629,0.27284276681995207,19
就是,0.37505707219028883,0.965452404063342,20
因爲,-0.6210641553071964,0.6975288785520511,21
時候,0.9999999999999999,0.06252137007101231,22
坐在,-0.34015236794250964,-0.8365647978754492,23
時間,0.25613704738982024,0.6774005685801506,24
公司,-0.9549286899557022,0.12563700462634456,25
