word,x,y,node_id
人本,-0.520321743493378,-0.19646832324827265,0
太平,-0.16471490463580377,0.13392344449187918,1
新詩,0.16643120824264138,-0.10859593136972501,2
沉靜,0.3887300872043973,-0.19509745211838914,3
燦爛,-0.30929556718986684,-0.1424718914651427,4
身子,-0.1829635775489188,0.027174181479657302,5
忽然,-0.040201200409566554,-0.09962358281125003,6
歌聲,-0.1502903119708646,-0.14935711561498163,7
目標,0.13280656947594693,0.14686534662389222,8
世界,0.041187619155039254,0.07050321159417602,9
阿爹,-0.3676648946191029,0.019972801840552584,10
人類,0.5113313499201391,0.16986893641775708,11
新大陸,0.25819904154853046,0.9591926142617694,12
小說,-0.7835986996080224,0.4362340460457952,13
此刻,0.36757171405540184,-0.9233494325405801,14
著名,-0.043262028933608226,0.9638935515349584,15
五點,-0.18473637029369833,-0.9489024622513688,16
攤位,-0.9314460911067037,-0.4311520015815263,17
措辭,-0.7682747696852948,-0.5743674500449073,18
現出,-0.8164242100183484,-0.47398823270983026,19
阿端,0.3523612630732157,-0.7844535284513457,20
物極必反,0.6618105267463703,-0.8066701756317917,21
攻擊,-0.2855727574238008,-0.901219016837907,22
雜誌,0.9071929837285339,-0.44493972327705467,23
特有,0.9786919279666233,-0.2529769281265132,24
舊轍,0.12146778533154834,0.9576237530983402,25
小姐,0.007290228518133254,-0.9626341500189588,26
女子,0.10148818096597484,-0.9394591749304355,27
窗口,0.4693184016334317,0.7417249462827591,28
晚餐,0.4994306059200117,-0.9062580075288597,29
姑娘,0.8132286737351072,0.6398556434072207,30
發誓,0.734776446322485,-0.677126914609148,31
三天,0.8947281694626662,0.44247279236190096,32
黎明,0.3941149061107773,0.8899027552258003,33
偏僻,-0.533961319317898,-0.8385119009352122,34
太陽,-0.8350398687423194,0.6436226945803382,35
阿順,-0.8925795722099251,0.42295264139693756,36
古人,-0.09720257797382886,-0.9095430497663729,37
祖國,-0.6447442104388075,0.8060907951657879,38
文藝批評,0.7770589393434325,-0.5154735806271499,39
栽培,-0.9541481186510673,0.30519567636461137,40
語言文字,0.20839991416519887,-0.9547068501774261,41
一件,-0.4820537401572036,0.7100835078940662,42
押韻,-0.9360316582686775,-0.027669410172217548,43
狂飈,0.6005945113184626,0.7775885666911677,44
舉出,0.6915576318196182,0.6724446868098125,45
一間,0.9180062843516578,0.1598130792172609,46
深遠,0.8742952639304963,-0.22179328951106456,47
後者,0.5020404939690963,-0.7565051167424286,48
所寫,-0.6481485547060704,-0.648262024982469,49
上山,-0.7958347749073111,0.5479911154759621,50
之中,-0.3664993804834477,-0.7936407187381207,51
書籍,-0.13619031299601808,0.9055825234842194,52
耀目,-0.4944845639000058,0.8198097914865807,53
醜陋,-0.24570452465710235,0.9320995650443917,54
四個,0.5647293971137156,-0.6248296644621689,55
司機,0.9706068755782244,0.07136445356788694,56
欺侮,0.21088458178732303,-0.8855831356197428,57
丈夫,0.4866090758487784,0.8881305834306883,58
美麗,-0.3988970571282821,0.8893818088566698,59
不快,-0.8148446859168466,-0.13449103475567553,60
早晨,0.8245292411736329,0.34130800743229095,61
相逢,0.8333881890245887,-0.643148191616498,62
十二歲,0.7861237403834985,0.5210202726690721,63
可謂,-0.4183799677595628,-0.8876983667959023,64
馬來亞,-0.677887379577099,0.7285406060290658,65
的確,-0.8662211421762722,0.2783894445326477,66
孤獨,0.897384650311201,-0.34049217781084407,67
內容,0.9495416378381845,-0.01753533192831427,68
態度,0.6034941718875267,0.6120917713448862,69
十年,-0.9370648565249193,0.15662745376302137,70
性格,-0.63609989164693,0.6069749445832677,71
兒子,0.04877687788068939,0.873454868758206,72
更多,-0.27926378003083574,0.8390023434648124,73
着重,0.9740422133969812,-0.11701756941342614,74
一篇,-0.6954199660537913,-0.7355309921085996,75
衆人,-0.8616502422623318,-0.3362547875019069,76
朝向,0.9616393034764082,0.26195049070979703,77
房子,-0.5348303645987024,-0.7263258839348552,78
多久,-0.9098569765597765,-0.17882350779530432,79
沉着,0.15594593086632413,0.7791528659968595,80
潑啦,-0.9999999999999999,0.06307549714691627,81
