word,x,y,node_id
人文主義,-0.2463714722785362,-0.14943574202161,0
仍然,-0.05436781631293049,-0.36108514802423086,1
少女,0.19020635807116407,0.044284171783107826,2
一座,-0.19085254006744454,0.13054626140894393,3
不久,-0.18503246467263051,-0.2541812184749042,4
出現,0.23811669731932691,-0.07696053449074747,5
門前,0.002852868394154245,0.02763708750311501,6
故意,0.08591275356764308,0.21457042752710806,7
小時,0.004859985041680075,-0.1843335242587727,8
一支,-0.28108518288235956,0.125519862100946,9
左右,0.0992375887284075,0.1144090563524658,10
人們,0.30624025258149207,-0.17349727044901986,11
毫無,-0.5551275610877396,0.6691950305934258,12
並且,0.3039479959668516,-0.9679683336993581,13
正是,-0.8215160927385902,-0.6268315130094744,14
憤怒,0.5191757720344325,-0.7826081571172174,15
依然,0.24924233701744047,0.20987548146069712,16
一年,-0.030558765023831883,-0.9703080821476314,17
大約,0.526825478000673,-0.049550202800785696,18
顯得,0.7365510991600799,-0.6906723156622468,19
一層,0.8537923164731613,0.11591289381499799,20
據說,-0.7251015962406026,-0.18928413907743075,21
森林,0.25868658712635434,0.6055000575300142,22
意思,-0.2172765264043803,-0.6457687363174477,23
蝴蝶,-0.6838153245363899,0.6980118737302604,24
一塊,-0.9457877167900167,0.008954895107738914,25
一片,-0.6397148441775413,0.3593522671745808,26
一把,-0.4549600450925475,-0.8515100638514778,27
熱鬧,-0.30987100407225393,0.8593169855628132,28
想到,-0.09294078743779212,-0.5146008543609087,29
兄弟,0.3718119853005633,-0.7519026075115762,30
山上,0.08945520570239467,0.9353130581898893,31
大人,0.94555506168513,-0.034218708713475675,32
放在,-0.5601461848576099,-0.24645364755516241,33
記得,0.950947552458025,0.2902729700956236,34
等到,0.5489991258199923,0.7531805546443182,35
美麗,-0.30543477196351093,-0.9953301955475661,36
前來,0.7576136161858701,0.5273992903811285,37
樹上,-0.6756611528850499,0.03950655240545324,38
新郎,0.33940624473228875,0.8682136869404091,39
有個,-0.08635198827111938,0.6443042364439407,40
一句,-0.08913509227236342,0.902007630693316,41
慢慢,0.7805483651414202,-0.5154548699091652,42
屋子,0.13636670313940277,-0.9029547076414967,43
身體,0.8717262583252204,-0.430893908449405,44
不敢,0.8884182077267538,-0.3168771765963743,45
整天,-0.7065819965104996,-0.7728209969912478,46
辦法,-0.8951616452022854,0.2920374919394406,47
不見,0.6924018523391424,0.653649319012302,48
一番,-0.7460797301504133,-0.43131437444654835,49
一口,-0.4190566369795839,0.8368262742472081,50
幾次,-1.0,0.1889302316288568,51
不料,0.8219588093174862,0.3852447788166081,52
二哥,0.18884059326803843,0.8621330657903419,53
不肯,-0.8417087317165671,0.5247115362462292,54
