word,x,y,node_id
人,0.07839675916023248,-0.18912191125073594,0
仍然,0.020536842341966493,-0.08513104655273648,1
少女,0.33860526095976207,0.2602800939927858,2
一座,0.4879374432067547,0.0564178588895632,3
不久,0.1364439060659922,0.0756549100335973,4
小時,-0.13393963439033824,0.05326144572855745,5
門前,-0.28906579354337536,-0.34574638297522375,6
出現,-0.2751865339271879,-0.052492647698412734,7
故意,0.17303385103309576,-0.14551452139800236,8
一支,0.21346905629963614,0.2215250539954492,9
左右,0.005734773301017825,0.30876003427561793,10
人們,-0.1356226063632861,0.1874768147726397,11
毫無,0.8964881967433214,-0.24193052549276942,12
並且,0.03989547113296764,-0.9086073780585827,13
正是,-0.605925697095478,0.5235064694926109,14
依然,0.4538169360953855,0.35996195671451015,15
憤怒,-0.30632674517574565,-0.8899176926063224,16
一年,-0.3467068916379344,0.6360032111295887,17
大約,0.6598721568061887,0.7525239298103644,18
顯得,-0.34807893609830626,0.9392090745866918,19
一層,0.2843702239990431,0.7779061173605537,20
意思,0.5603218791093859,-0.3820567688434203,21
據說,0.8521051468149109,0.2366113121244221,22
森林,0.3531152247599039,-0.5260293623280906,23
蝴蝶,0.9418791299557134,0.011817186936266532,24
一塊,0.773666036278334,0.5932087697965132,25
一片,0.7699318204976965,-0.1076629932643266,26
一把,0.6038680391441746,-0.8297483584332523,27
熱鬧,0.7536679891848913,-0.5317319505112379,28
想到,-0.37082628257990713,0.30339793689956523,29
兄弟,-0.0802854625524542,0.8003818396010892,30
樹上,-0.8745887031169448,0.0463681731405699,31
身體,0.801196391923757,0.40581816027194284,32
屋子,-0.7443121376112533,0.3974555761754095,33
不敢,-0.9761943433849846,-0.17267126084010662,34
整天,-1.0,-0.015164465031658903,35
辦法,0.36261944162538146,-0.8931268510649791,36
放在,-0.6624906854295479,-0.7389372635833613,37
等到,-0.8677064042187689,-0.33822848402423755,38
前來,0.8545267067627212,-0.5347032053418647,39
美麗,-0.899498166318182,-0.4850344730282071,40
新郎,-0.12713307812184457,-0.9364215000122227,41
山上,-0.9407397872959875,0.428213740501363,42
大人,0.6820454690002382,-0.7329411547939324,43
記得,-0.9792314694035491,0.2514904116978578,44
有個,0.0805478172316543,-0.5491557699384834,45
一句,0.37494385453728274,0.8578819784506977,46
慢慢,-0.7289897120474165,-0.6217668761358254,47
一番,0.7495466564976908,0.491788506636295,48
一口,-0.6272263289588672,0.7549752573374261,49
幾次,-0.3311223963210835,-0.5798728592384662,50
不料,-0.4965079878689432,-0.7638913388641659,51
不肯,0.059050976537631805,0.9285518809287729,52
不禁,-0.21392767354534997,0.9371593400299049,53
